DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-10 14:00:00;2.3;67.1;80.0;0.0;270.0;50.0;135.0;205.0
2021-08-10 15:00:00;2.5;70.6;80.0;0.0;250.0;50.0;129.0;204.0
2021-08-10 16:00:00;2.9;67.0;70.0;0.0;260.0;40.0;120.0;202.0
2021-08-10 17:00:00;2.3;63.4;60.0;0.0;260.0;30.0;118.0;192.0
2021-08-10 18:00:00;1.5;60.4;40.0;0.0;270.0;20.0;125.0;172.0
2021-08-10 19:00:00;8.4;51.8;30.0;0.0;240.0;20.0;117.0;154.0
2021-08-10 20:00:00;18.3;42.8;20.0;0.0;0.0;10.0;124.0;147.0
2021-08-10 21:00:00;26.0;32.0;10.0;0.0;0.0;10.0;125.0;141.0
2021-08-10 22:00:00;19.1;39.0;10.0;0.0;0.0;10.0;127.0;132.0
2021-08-10 23:00:00;12.6;43.8;20.0;0.0;160.0;10.0;132.0;139.0
2021-08-11 00:00:00;12.0;36.0;40.0;0.0;180.0;20.0;136.0;143.0
2021-08-11 01:00:00;13.2;33.4;40.0;0.0;190.0;30.0;140.0;151.0
2021-08-11 02:00:00;15.1;29.2;30.0;0.0;190.0;20.0;139.0;148.0
2021-08-11 03:00:00;20.1;19.2;40.0;0.0;220.0;30.0;136.0;145.0
2021-08-11 04:00:00;14.9;23.1;30.0;0.0;170.0;10.0;131.0;136.0
2021-08-11 05:00:00;16.4;19.6;40.0;0.0;190.0;20.0;145.0;162.0
2021-08-11 06:00:00;15.7;18.0;50.0;0.0;230.0;30.0;154.0;171.0
2021-08-11 07:00:00;11.8;23.5;60.0;0.0;190.0;30.0;154.0;183.0
2021-08-11 08:00:00;11.5;25.4;60.0;0.0;180.0;40.0;152.0;195.0
2021-08-11 09:00:00;8.4;33.0;70.0;0.0;180.0;40.0;149.0;208.0
2021-08-11 10:00:00;6.9;38.3;60.0;0.0;230.0;40.0;149.0;214.0
2021-08-11 11:00:00;5.3;52.5;70.0;0.0;210.0;40.0;159.0;222.0
2021-08-11 12:00:00;4.8;57.9;70.0;0.0;250.0;40.0;160.0;217.0
2021-08-11 13:00:00;6.1;59.8;60.0;0.0;250.0;30.0;155.0;216.0
2021-08-11 14:00:00;4.8;68.8;60.0;0.0;280.0;40.0;160.0;212.0
2021-08-11 15:00:00;5.0;80.3;70.0;0.0;280.0;40.0;156.0;216.0
2021-08-11 16:00:00;6.1;79.8;60.0;0.0;260.0;40.0;148.0;212.0
2021-08-11 17:00:00;7.1;80.9;50.0;0.0;270.0;30.0;149.0;203.0
2021-08-11 18:00:00;13.8;79.8;30.0;0.0;260.0;20.0;143.0;186.0
2021-08-11 19:00:00;14.5;75.8;10.0;0.0;0.0;10.0;146.0;173.0
2021-08-11 20:00:00;35.0;49.1;10.0;0.0;0.0;0.0;142.0;162.0
2021-08-11 21:00:00;51.2;27.4;20.0;0.0;0.0;10.0;143.0;154.0
2021-08-11 22:00:00;25.4;56.2;10.0;0.0;170.0;10.0;145.0;150.0
2021-08-11 23:00:00;20.1;54.4;10.0;0.0;0.0;0.0;146.0;151.0
2021-08-12 00:00:00;18.9;37.5;10.0;0.0;140.0;10.0;143.0;149.0
2021-08-12 01:00:00;28.7;16.3;20.0;0.0;140.0;10.0;139.0;143.0
2021-08-12 02:00:00;40.7;8.5;20.0;0.0;0.0;10.0;137.0;141.0
2021-08-12 03:00:00;16.0;29.2;30.0;0.0;200.0;10.0;139.0;144.0
2021-08-12 04:00:00;11.8;32.4;20.0;0.0;190.0;10.0;146.0;150.0
2021-08-12 05:00:00;17.2;28.1;60.0;0.0;220.0;30.0;146.0;167.0
